act_symbol,period_end_date,reported,estimate,category,prediction_cutoff,forecast_error,normalized_error,forecast_error_winsorized,normalized_error_winsorized,year,calendar_month,fiscal_quarter,beat,surprise_pct,sp500_return,sp500_return_z,vix_mean,vix_mean_z,sp500_return_pit,vix_mean_pit,revision_slope,revision_acceleration,direction_changes,final_vs_initial,spread_trend,analyst_count_trend,weeks_of_data,category_encoded,beat_proba,beat_pred
AMAT,2021-01-31,1.39,1.27,tech_cycle,2021-01-31,0.11999999999999988,0.09448818897637785,0.11999999999999988,0.09448818897637785,2021,1,1,1,9.448818897637786,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06818825384688568,25.288026257565146,0.0018181818181818117,-0.0021818181818181836,0.0,0.0,-0.009545454545454544,0.13636363636363635,11,2,0.6416261,1
AMAT,2021-04-30,1.63,1.51,tech_cycle,2021-04-30,0.11999999999999988,0.07947019867549661,0.11999999999999988,0.07947019867549661,2021,4,2,1,7.947019867549661,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10717736036811558,21.59389607318036,0.00866666666666666,-0.010833333333333325,0.0,0.1299999999999999,-0.022666666666666672,0.13333333333333333,9,2,0.5988057,1
AMAT,2021-07-31,1.9,1.76,tech_cycle,2021-07-31,0.1399999999999999,0.07954545454545449,0.1399999999999999,0.07954545454545449,2021,7,3,1,7.954545454545449,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.06453690504320003,17.94243590037028,0.0027272727272727015,-0.003333333333333336,0.0,0.0,-0.00927272727272727,0.05454545454545454,10,2,0.7965282,1
AMAT,2021-10-31,1.94,1.94,tech_cycle,2021-10-31,0.0,0.0,0.0,0.0,2021,10,4,0,0.0,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.053971253027488036,18.321265812161602,0.0010909090909091322,-0.0013333333333333346,0.0,0.0,-0.006545454545454539,0.10909090909090909,10,2,0.8597394,1
AMD,2021-03-31,0.52,0.44,tech_cycle,2021-03-31,0.08000000000000002,0.18181818181818185,0.08000000000000002,0.18181818181818185,2021,3,1,1,18.181818181818183,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.55464935,1
AMD,2021-06-30,0.63,0.54,tech_cycle,2021-06-30,0.08999999999999997,0.1666666666666666,0.08999999999999997,0.1666666666666666,2021,6,2,1,16.66666666666666,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,0.0001666666666666631,0.0002380952380952383,1.0,0.0,-0.00833333333333334,-0.15,9,2,0.676014,1
AMD,2021-09-30,0.73,0.66,tech_cycle,2021-09-30,0.06999999999999995,0.10606060606060598,0.06999999999999995,0.10606060606060598,2021,9,3,1,10.606060606060598,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,7.401486830834377e-18,0.0,0.0,0.0,0.0,0.0,9,2,0.608042,1
AMD,2021-12-31,0.92,0.75,tech_cycle,2021-12-31,0.17000000000000004,0.2266666666666667,0.17000000000000004,0.2266666666666667,2021,12,4,1,22.66666666666667,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,-0.0016666666666666754,-0.00011904761904761916,0.0,-0.010000000000000009,-0.014999999999999994,0.0,9,2,0.680454,1
AMGN,2021-03-31,3.7,4.0,regulatory_idiosyncratic,2021-03-31,-0.2999999999999998,-0.07499999999999996,-0.2999999999999998,-0.07499999999999996,2021,3,1,0,-7.499999999999996,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.021428571428571415,0.0028571428571428597,0.0,,-0.1735714285714285,0.0,7,4,0.7527866,1
AMGN,2021-06-30,4.38,4.13,regulatory_idiosyncratic,2021-06-30,0.25,0.06053268765133172,0.25,0.06053268765133172,2021,6,2,1,6.053268765133172,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,-0.003333333333333381,-0.0002380952380952436,0.0,-0.020000000000000462,-1.4802973661668754e-17,-0.16666666666666666,9,4,0.5406581,1
AMGN,2021-09-30,4.67,4.22,regulatory_idiosyncratic,2021-09-30,0.4500000000000002,0.10663507109004744,0.4500000000000002,0.10663507109004744,2021,9,3,1,10.663507109004744,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.01428571428571432,0.0028571428571428597,0.0,,-0.13571428571428576,-0.17857142857142858,8,4,0.6378123,1
AMGN,2021-12-31,4.36,4.14,regulatory_idiosyncratic,2021-12-31,0.22000000000000064,0.05314009661835765,0.22000000000000064,0.05314009661835765,2021,12,4,1,5.314009661835764,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.0,0.0,0.0,,0.0,0.0,8,4,0.7358401,1
AMT,2021-03-31,2.46,2.32,macro_rate_sensitive,2021-03-31,0.14000000000000012,0.060344827586206955,0.14000000000000012,0.060344827586206955,2021,3,1,1,6.034482758620696,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.0,0.0,0.0,,0.0,0.0,4,1,0.29001597,0
AMT,2021-06-30,2.42,2.34,macro_rate_sensitive,2021-06-30,0.08000000000000007,0.03418803418803422,0.08000000000000007,0.03418803418803422,2021,6,2,1,3.4188034188034218,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,-0.0006666666666667412,0.0008333333333333526,0.0,-0.010000000000000231,-0.0040000000000000036,0.0,9,1,0.49413675,0
AMT,2021-09-30,2.49,2.33,macro_rate_sensitive,2021-09-30,0.16000000000000014,0.06866952789699576,0.16000000000000014,0.06866952789699576,2021,9,3,1,6.866952789699576,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.0,0.0,0.0,,0.0,-0.011904761904761904,8,1,0.63115966,1
AMT,2021-12-31,2.18,2.17,macro_rate_sensitive,2021-12-31,0.010000000000000231,0.004608294930875683,0.010000000000000231,0.004608294930875683,2021,12,4,1,0.46082949308756826,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,-0.00933333333333337,0.00726190476190475,0.0,-0.10999999999999988,0.0030000000000000543,0.0,9,1,0.33343816,0
AMZN,2021-03-31,15.79,9.75,economically_cyclical,2021-03-31,6.039999999999999,0.6194871794871794,4.766200000000029,0.6194871794871794,2021,3,1,1,61.948717948717935,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,-0.005357142857142806,0.01628571428571419,3.0,,-0.1167857142857144,-0.03571428571428571,7,3,0.61241186,1
AMZN,2021-06-30,15.12,12.22,economically_cyclical,2021-06-30,2.8999999999999986,0.2373158756137478,2.8999999999999986,0.2373158756137478,2021,6,2,1,23.73158756137478,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,0.1201666666666668,-0.06059523809523803,0.0,1.17,-0.2800000000000002,-0.31666666666666665,9,3,0.7409368,1
AMZN,2021-09-30,6.12,8.71,economically_cyclical,2021-09-30,-2.5900000000000007,-0.29735935706084965,-2.5900000000000007,-0.29735935706084965,2021,9,3,0,-29.735935706084966,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,-0.31999999999999995,0.3075,0.0,-4.17,0.07233333333333339,-0.16666666666666666,9,3,0.39458385,0
AMZN,2021-12-31,27.75,3.89,economically_cyclical,2021-12-31,23.86,6.133676092544987,4.766200000000029,1.5400000000000074,2021,12,4,1,613.3676092544987,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,-0.6523333333333333,0.5494047619047618,0.0,-7.969999999999999,-0.5733333333333331,-0.3333333333333333,9,3,0.509019,1
APD,2021-03-31,2.08,2.13,commodity_driven,2021-03-31,-0.04999999999999982,-0.023474178403755788,-0.04999999999999982,-0.023474178403755788,2021,3,1,0,-2.3474178403755785,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,-0.005357142857142901,0.0071428571428571175,0.0,,-0.004285714285714289,0.21428571428571427,7,0,0.5496318,1
APD,2021-06-30,2.31,2.39,commodity_driven,2021-06-30,-0.08000000000000007,-0.03347280334728036,-0.08000000000000007,-0.03347280334728036,2021,6,2,0,-3.347280334728036,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,3.172065784643304e-17,0.0,0.0,,0.0,0.0,7,0,0.5220063,1
APD,2021-09-30,2.51,2.5,commodity_driven,2021-09-30,0.009999999999999787,0.003999999999999915,0.009999999999999787,0.003999999999999915,2021,9,3,1,0.39999999999999153,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.0,0.0,0.0,,0.0,0.0,7,0,0.5476246,1
APD,2021-12-31,2.52,2.5,commodity_driven,2021-12-31,0.020000000000000018,0.008000000000000007,0.020000000000000018,0.008000000000000007,2021,12,4,1,0.8000000000000007,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.0,0.0,0.0,,0.002738095238095259,0.07142857142857142,8,0,0.64249444,1
ASML,2021-03-31,3.86,3.08,tech_cycle,2021-03-31,0.7799999999999998,0.25324675324675316,0.7799999999999998,0.25324675324675316,2021,3,1,1,25.324675324675315,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.024666666666666674,-0.03583333333333331,1.0,-0.029999999999999805,0.0040000000000000036,0.06666666666666667,9,2,0.66406125,1
ASML,2021-06-30,3.04,2.89,tech_cycle,2021-06-30,0.1499999999999999,0.05190311418685118,0.1499999999999999,0.05190311418685118,2021,6,2,1,5.190311418685118,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,4.306319610667274e-17,0.0,0.0,0.0,0.0,-0.14545454545454545,10,2,0.6021335,1
ASML,2021-09-30,5.02,4.69,tech_cycle,2021-09-30,0.3299999999999992,0.07036247334754779,0.3299999999999992,0.07036247334754779,2021,9,3,1,7.036247334754779,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0.608042,1
ASML,2021-12-31,5.01,4.31,tech_cycle,2021-12-31,0.7000000000000002,0.1624129930394432,0.7000000000000002,0.1624129930394432,2021,12,4,1,16.24129930394432,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.0005454545454546092,0.0006666666666666524,0.0,0.009999999999999787,0.00163636363636365,0.05454545454545454,10,2,0.5355961,1
AVGO,2021-01-31,6.61,6.55,tech_cycle,2021-01-31,0.0600000000000005,0.009160305343511527,0.0600000000000005,0.009160305343511527,2021,1,1,1,0.9160305343511527,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06818825384688568,25.288026257565146,0.013571428571428663,-0.014857142857142921,0.0,,0.0007142857142856673,0.21428571428571427,7,2,0.7656862,1
AVGO,2021-04-30,6.62,6.44,tech_cycle,2021-04-30,0.17999999999999972,0.027950310559006167,0.17999999999999972,0.027950310559006167,2021,4,2,1,2.795031055900617,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10717736036811558,21.59389607318036,0.016666666666666736,-0.021428571428571446,0.0,,-0.008333333333333378,0.16666666666666666,8,2,0.81312656,1
AVGO,2021-07-31,6.96,6.88,tech_cycle,2021-07-31,0.08000000000000007,0.011627906976744196,0.08000000000000007,0.011627906976744196,2021,7,3,1,1.1627906976744196,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.06453690504320003,17.94243590037028,0.024761904761904912,-0.030714285714285725,0.0,,-0.025833333333333375,0.0,8,2,0.8686951,1
AVGO,2021-10-31,7.81,7.75,tech_cycle,2021-10-31,0.05999999999999961,0.007741935483870917,0.05999999999999961,0.007741935483870917,2021,10,4,1,0.7741935483870918,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.053971253027488036,18.321265812161602,0.021666666666666584,-0.027857142857142834,0.0,0.2599999999999998,-0.0366666666666667,0.16666666666666666,8,2,0.8289146,1
BA,2021-03-31,-1.53,-1.17,economically_cyclical,2021-03-31,-0.3600000000000001,-0.3076923076923078,-0.3600000000000001,-0.3076923076923078,2021,3,1,0,-30.76923076923078,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,-0.06797619047619047,-0.02321428571428571,1.0,-0.27,-0.11071428571428568,0.047619047619047616,8,3,0.8080941,1
BA,2021-06-30,0.4,-0.65,economically_cyclical,2021-06-30,1.05,1.6153846153846154,1.05,1.5400000000000074,2021,6,2,1,161.53846153846155,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,-0.008666666666666666,0.0020238095238095236,0.0,-0.07,-0.01866666666666666,0.06666666666666667,9,3,0.46545124,0
BA,2021-09-30,-0.6,-0.17,economically_cyclical,2021-09-30,-0.42999999999999994,-2.529411764705882,-0.42999999999999994,-2.529411764705882,2021,9,3,0,-252.94117647058818,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,-0.0018333333333333313,-0.0032142857142857147,1.0,0.010000000000000009,-0.019333333333333366,0.06666666666666667,9,3,0.7466346,1
BA,2021-12-31,-7.69,-0.09,economically_cyclical,2021-12-31,-7.6000000000000005,-84.44444444444446,-3.9984000000000006,-9.295592048401037,2021,12,4,0,-8444.444444444445,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,-0.030999999999999996,0.018571428571428572,0.0,-0.33999999999999997,0.005333333333333324,0.06666666666666667,9,3,0.5782353,1
BAC,2021-03-31,0.86,0.65,macro_rate_sensitive,2021-03-31,0.20999999999999996,0.323076923076923,0.20999999999999996,0.323076923076923,2021,3,1,1,32.3076923076923,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.0045000000000000075,-0.0005952380952380957,0.0,0.030000000000000027,-0.016666666666666677,-0.16666666666666666,9,1,0.58441716,1
BAC,2021-06-30,1.03,0.77,macro_rate_sensitive,2021-06-30,0.26,0.33766233766233766,0.26,0.33766233766233766,2021,6,2,1,33.76623376623377,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,-0.000363636363636372,-0.0009090909090909098,1.0,-0.010000000000000009,-0.0015454545454545367,-0.08181818181818182,11,1,0.6131568,1
BAC,2021-09-30,0.85,0.71,macro_rate_sensitive,2021-09-30,0.14,0.1971830985915493,0.14,0.1971830985915493,2021,9,3,1,19.71830985915493,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.0,0.0,0.0,0.0,-0.00036363636363636394,0.0,11,1,0.5607988,1
BAC,2021-12-31,0.82,0.76,macro_rate_sensitive,2021-12-31,0.05999999999999994,0.07894736842105256,0.05999999999999994,0.07894736842105256,2021,12,4,1,7.894736842105256,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.003909090909090915,-0.0012121212121212132,0.0,0.020000000000000018,-0.0032727272727272705,0.18181818181818182,11,1,0.7172394,1
BMY,2021-03-31,1.74,1.8,regulatory_idiosyncratic,2021-03-31,-0.06000000000000005,-0.03333333333333336,-0.06000000000000005,-0.03333333333333336,2021,3,1,0,-3.333333333333336,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,-0.0010714285714285804,-0.0011428571428571438,1.0,,0.0,0.21428571428571427,7,4,0.71713215,1
BMY,2021-06-30,1.93,1.88,regulatory_idiosyncratic,2021-06-30,0.050000000000000044,0.02659574468085109,0.050000000000000044,0.02659574468085109,2021,6,2,1,2.659574468085109,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,0.001499999999999968,-0.003928571428571432,1.0,0.030000000000000027,-0.0006666666666666673,0.11666666666666667,9,4,0.5700211,1
BMY,2021-09-30,2.0,1.91,regulatory_idiosyncratic,2021-09-30,0.09000000000000008,0.04712041884816758,0.09000000000000008,0.04712041884816758,2021,9,3,1,4.712041884816758,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,-0.0011666666666666566,0.0005952380952380957,0.0,-0.010000000000000009,-0.0023333333333333353,0.11666666666666667,9,4,0.77592313,1
BMY,2021-12-31,1.83,1.83,regulatory_idiosyncratic,2021-12-31,0.0,0.0,0.0,0.0,2021,12,4,0,0.0,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.0014999999999999976,-0.00035714285714285747,0.0,0.010000000000000009,0.005999999999999972,0.15,9,4,0.4675922,0
C,2021-03-31,3.62,2.56,macro_rate_sensitive,2021-03-31,1.06,0.4140625,1.06,0.4140625,2021,3,1,1,41.40625,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.018909090909090914,0.004333333333333352,0.0,0.17000000000000015,0.07000000000000002,0.16363636363636364,10,1,0.56950915,1
C,2021-06-30,2.84,1.94,macro_rate_sensitive,2021-06-30,0.8999999999999999,0.46391752577319584,0.8999999999999999,0.46391752577319584,2021,6,2,1,46.391752577319586,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,0.001212121212121251,-0.005666666666666671,2.0,-0.020000000000000018,-0.006303030303030298,-0.07272727272727272,10,1,0.5772791,1
C,2021-09-30,2.15,1.65,macro_rate_sensitive,2021-09-30,0.5,0.30303030303030304,0.5,0.30303030303030304,2021,9,3,1,30.303030303030305,0.0023362510907505296,-0.4017282154367512,18.28906251490116,-0.09657138107785758,0.0331576027600323,17.93833335240682,0.0,0.0013333333333333346,1.0,0.010000000000000009,0.002727272727272731,0.0,10,1,0.46746796,0
C,2021-12-31,1.46,1.39,macro_rate_sensitive,2021-12-31,0.07000000000000006,0.050359712230215875,0.07000000000000006,0.050359712230215875,2021,12,4,1,5.035971223021588,0.10647379538196211,0.848805481873316,19.274375021457672,0.07829279339471813,0.06352824862041698,19.600384638859676,0.009545454545454569,-0.0064242424242424295,1.0,0.020000000000000018,0.016363636363636337,0.18181818181818182,11,1,0.63935,1
CAT,2021-03-31,2.87,1.93,economically_cyclical,2021-03-31,0.9400000000000002,0.48704663212435245,0.9400000000000002,0.48704663212435245,2021,3,1,1,48.70466321243524,0.0577251809132131,0.26340868281040153,23.202458960111024,0.7754128955155443,0.06922818524630292,23.18671048314948,0.014047619047619087,-0.02142857142857144,1.0,0.19000000000000017,-0.006309523809523802,0.44047619047619047,8,3,0.7571624,1
CAT,2021-06-30,2.6,2.38,economically_cyclical,2021-06-30,0.2200000000000002,0.09243697478991605,0.2200000000000002,0.09243697478991605,2021,6,2,1,9.243697478991605,0.08170629345361147,0.5513854114231967,17.999999969724623,-0.14787153508675013,0.10743550914897389,18.509102552365032,0.02233333333333336,-0.026190476190476177,0.0,0.31999999999999984,-0.008999999999999956,0.0,9,3,0.7463869,1
